"V7","V8","V9","V10","MID","Q1.1","Q1.2_1_TEXT","Q1.2_2_TEXT","Q2.1","Q2.2.1_1","Q2.2.1_2","Q2.2.1_3","Q2.2.1_4","Q2.2.1_5","Q2.2.1_6","Q2.2.1_7","Q2.2.1_8","Q2.2.1_9","Q2.2.1_10","Q2.2.1_11","Q2.2.1_12","Q2.2.1_13","Q2.2.1_14","Q2.3_1","Q2.3_2","Q2.3_3","Q2.3_4","Q2.4","Q2.5","Q2.6_1_TEXT","Q2.6_2_TEXT","Q2.7_1","Q2.7_2","Q2.7_3","Q2.7_4","Q3.1","Q3.2","Q3.3_1","Q3.3_2","Q3.3_3","Q3.3_4","Q4.1","Q4.2_1","Q4.2_2","Q4.2_4","Q4.2_6","Q4.2_7","Q4.3_2","Q4.3_3","Q4.3_4","Q4.3_7","Q4.3_11","Q4.3_12","Q4.3_13","Q4.3_13_TEXT","Q4.4_1","Q4.4_2","Q4.4_3","Q4.4_4","Q5.1_1","Q5.1_5","Q5.2_1","Q5.2_2","Q5.2_3","Q5.2_4","Q6.1","Q6.2_1","Q6.2_2","Q6.2_3","Q6.2_4","Q7.1_2","Q7.1_3","Q7.2_1","Q7.2_2","Q7.2_3","Q7.2_4","Q8.1","Q8.2","Q8.3","Q8.4","Q8.4_TEXT","Q8.5","Q8.6","Q8.7_1","Q8.7_2","Q8.7_3","Q8.7_4","Q9.1","Q9.2_1","Q9.2_2","Q9.2_3","Q9.2_4","Q9.3","Q9.4_1","Q9.4_2","Q9.4_3","Q9.4_4","DO.Q.Q5.1","DO.Q.Q4.2","DO.Q.Q7.1","DO.Q.Q2.2","DO.Q.Q4.3","X"
0,"2016-06-23 17:49:20","2016-06-23 18:05:11",0,"ca8df18d54fa573a0b4170857d599d86","Yes, I agree to participate in this study.","ca8df18d54fa573a0b4170857d599d86","ca8df18d54fa573a0b4170857d599d86",1,"1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-3 times per day","1-6 times per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Strongly disagree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Maybe","Probably not",1,2,3,4,6,1,2,3,4,"Very Difficult","Neutral",1,2,3,4,1,"Indiana","Male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1975,"$60,001 - $70,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1|5","4|2|7|1|6","3|2","8|4|14|5|7|1|11|2|10|13|3|9|6|12","4|3|12|7|2|11|13",NA
0,"2016-06-23 17:57:53","2016-06-23 18:00:47",0,"07f80c5f327f07e02ebb5fd97b9efdb1","Yes, I agree to participate in this study.","07f80c5f327f07e02ebb5fd97b9efdb1","07f80c5f327f07e02ebb5fd97b9efdb1",1,"1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Increase","Maintain current levels",1,2,3,4,1,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree",NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably not","Maybe",1,2,3,4,4,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"Tennessee","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1996,"$70,001 - $80,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5|1","7|6|2|4|1","3|2","14|13|6|1|8|10|12|11|9|2|3|4|5|7","2|4|3|7|11|12|13",NA
0,"2016-06-23 18:01:20","2016-06-23 18:12:21",0,"719270913b5f5c2cd83eadc3d766c8fe","Yes, I agree to participate in this study.","719270913b5f5c2cd83eadc3d766c8fe","719270913b5f5c2cd83eadc3d766c8fe",1,"1-3 times per day","less than 1 time per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","never","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree",NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Probably yes","Definitely not",1,2,3,4,8,1,2,3,4,"Difficult","Somewhat Difficult",1,2,3,4,1,"New York","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1984,"$70,001 - $80,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1|5","6|1|7|2|4","2|3","3|4|14|9|2|10|12|8|13|7|1|11|6|5","7|3|2|4|12|11|13",NA
0,"2016-06-23 15:36:51","2016-06-23 15:39:39",0,"30a29dab53d23459146c12a1e299b649","Yes, I agree to participate in this study.","30a29dab53d23459146c12a1e299b649","30a29dab53d23459146c12a1e299b649",1,"1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-3 times per day","4 or more times per day","less than 1 time per week","1-6 times per week","1-3 times per day","4 or more times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably yes","Maybe",1,2,3,4,6,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"Maryland","Female","Some university-level education, without degree",NA,1996,"$0 - $10,000",1,2,3,4,1,1,2,3,4,NA,NA,NA,NA,NA,"1|5","6|4|1|2|7","3|2","13|10|12|5|6|3|8|11|2|4|1|14|7|9","4|12|11|2|7|3|13",NA
0,"2016-06-23 20:51:43","2016-06-23 20:58:41",0,"519e72f06289a0eed72c96d2eabd49e6","Yes, I agree to participate in this study.","519e72f06289a0eed72c96d2eabd49e6","519e72f06289a0eed72c96d2eabd49e6",1,"1-3 times per day","1-6 times per week","less than 1 time per week","1-3 times per day","never","1-6 times per week","never","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Somewhat disagree","Somewhat agree","Disagree","Somewhat agree","Somewhat agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,7,1,2,3,4,"Difficult","Somewhat Difficult",1,2,3,4,1,"North Carolina","female","Secondary/high school",NA,1962,"$20,001 - $30,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1|5","2|1|7|6|4","2|3","4|13|5|14|1|11|3|7|9|8|12|6|2|10","2|12|7|4|3|11|13",NA
0,"2016-06-23 18:00:21","2016-06-23 18:08:10",0,"09382e7897af66a60f4568a9945c1eb0","Yes, I agree to participate in this study.","09382e7897af66a60f4568a9945c1eb0","09382e7897af66a60f4568a9945c1eb0",1,"1-3 times per day","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","never","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,NA,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"New Jersey","Male","Higher degree (e.g. MSc, PhD)",NA,1970,"$80,001 - $90,000",1,2,3,4,1,1,2,3,4,NA,NA,NA,NA,NA,"5|1","4|6|1|7|2","2|3","4|9|2|7|5|13|14|3|10|6|8|11|1|12","12|3|4|11|2|7|13",NA
0,"2016-06-23 20:55:55","2016-06-23 21:04:27",0,"5aa2777b550e831613cc1eea3a3d12f9","Yes, I agree to participate in this study.","5aa2777b550e831613cc1eea3a3d12f9","5aa2777b550e831613cc1eea3a3d12f9",1,"1-6 times per week","1-6 times per week","never","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-3 times per day","1-3 times per day","1-3 times per day","less than 1 time per week","never","1-3 times per day",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Somewhat increase","Somewhat Decrease",1,2,3,4,1,"Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,6,1,2,3,4,"Difficult","Somewhat Difficult",1,2,3,4,1,"Massachusetts","Male","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1971,"greater than $100,000",1,2,3,4,1,1,2,3,4,NA,NA,NA,NA,NA,"5|1","2|7|1|4|6","3|2","7|9|12|8|13|10|11|1|4|5|14|2|6|3","7|4|2|12|3|11|13",NA
0,"2016-06-23 15:42:49","2016-06-23 15:47:03",0,"3d7f82030978c1e5a893ca1c35ab4eb9","Yes, I agree to participate in this study.","3d7f82030978c1e5a893ca1c35ab4eb9","3d7f82030978c1e5a893ca1c35ab4eb9",1,"1-3 times per day","1-3 times per day","never","1-3 times per day","less than 1 time per week","1-3 times per day","less than 1 time per week","1-3 times per day","4 or more times per day","1-3 times per day","1-3 times per day","never","1-3 times per day","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree",NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Maybe","Maybe",1,2,3,4,5,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"California","female","Some university-level education, without degree",NA,1987,"$30,001 - $40,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5|1","7|1|6|4|2","3|2","8|10|2|4|5|1|11|9|7|12|13|6|14|3","4|11|2|7|3|12|13",NA
0,"2016-06-23 20:57:04","2016-06-23 21:02:59",0,"530fbbbf3949f9d9313345719cd2c8bd","Yes, I agree to participate in this study.","530fbbbf3949f9d9313345719cd2c8bd","530fbbbf3949f9d9313345719cd2c8bd",1,"1-3 times per day","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-3 times per day","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly disagree","Strongly agree","Strongly disagree","Disagree","Strongly disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Maybe","Probably yes",1,2,3,4,5,1,2,3,4,"Difficult","Difficult",1,2,3,4,1,"Mississippi","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1972,"$60,001 - $70,000",1,2,3,4,1,1,2,3,4,NA,NA,NA,NA,NA,"5|1","2|4|1|6|7","2|3","3|5|7|12|6|2|9|10|11|14|13|4|1|8","2|4|11|7|3|12|13",NA
0,"2016-06-23 18:17:51","2016-06-23 18:21:09",0,"4e108a7e8d61221d8951d022b0aabf9f","Yes, I agree to participate in this study.","4e108a7e8d61221d8951d022b0aabf9f","4e108a7e8d61221d8951d022b0aabf9f",1,"1-3 times per day","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably yes",1,2,3,4,5,1,2,3,4,"Very Difficult","Somewhat Easy",1,2,3,4,1,"New York","Male","Some university-level education, without degree",NA,1983,"$40,001 - $50,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1|5","7|1|2|4|6","3|2","7|4|14|6|10|9|13|5|1|8|3|2|11|12","11|2|7|12|3|4|13",NA
0,"2016-06-23 18:11:15","2016-06-23 18:17:34",0,"67ac274fcfc89003846ba5b762e7eb5a","Yes, I agree to participate in this study.","67ac274fcfc89003846ba5b762e7eb5a","67ac274fcfc89003846ba5b762e7eb5a",1,"1-3 times per day","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-3 times per day","1-3 times per day","1-6 times per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Agree","Disagree","Strongly agree","Neither agree nor disagree","Agree",NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,7,1,2,3,4,"Difficult","Easy",1,2,3,4,1,"California","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1973,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,NA,NA,NA,NA,NA,"5|1","7|2|4|6|1","3|2","8|9|6|4|10|12|11|14|3|13|7|5|2|1","12|4|2|3|11|7|13",NA
0,"2016-06-23 20:56:10","2016-06-23 21:08:15",0,"8809cf0ad2b25e0680a27b906916199d","Yes, I agree to participate in this study.","8809cf0ad2b25e0680a27b906916199d","8809cf0ad2b25e0680a27b906916199d",1,"1-3 times per day","1-3 times per day","less than 1 time per week","less than 1 time per week","1-3 times per day","1-3 times per day","less than 1 time per week","1-3 times per day","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Increase","Maintain current levels",1,2,3,4,1,"Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Maybe","Maybe",1,2,3,4,3,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"Wisconsin","Femal","University-level education, with degree (e.g. BA, BSc, ...)",NA,1978,"$60,001 - $70,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1|5","1|2|4|7|6","3|2","10|6|12|5|9|14|7|1|11|8|13|2|3|4","12|2|7|11|4|3|13",NA
0,"2016-06-23 21:09:29","2016-06-23 21:16:07",0,"345f01ddfaa9dc2d16c7774e08afc265","Yes, I agree to participate in this study.","345f01ddfaa9dc2d16c7774e08afc265","345f01ddfaa9dc2d16c7774e08afc265",1,"1-3 times per day","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-3 times per day","1-3 times per day","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-3 times per day",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,8,1,2,3,4,"Difficult","Somewhat Difficult",1,2,3,4,1,"Virginia","Female ","Secondary/high school",NA,1988,"$0 - $10,000",1,2,3,4,1,1,2,3,4,NA,NA,NA,NA,NA,"5|1","4|6|2|1|7","2|3","14|7|12|13|10|8|4|6|2|1|3|9|11|5","3|2|4|11|12|7|13",NA
0,"2016-06-23 18:34:53","2016-06-23 18:42:40",0,"d8341c8f1d3303ca34bb94885dac07eb","Yes, I agree to participate in this study.","d8341c8f1d3303ca34bb94885dac07eb","d8341c8f1d3303ca34bb94885dac07eb",1,"1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Strongly agree","Disagree","Agree","Somewhat agree","Agree",NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,10,1,2,3,4,"Difficult","Easy",1,2,3,4,1,"Texas","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1967,"$40,001 - $50,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5|1","6|4|1|7|2","2|3","1|4|12|10|7|11|3|13|9|2|6|14|5|8","11|12|7|2|3|4|13",NA
0,"2016-06-23 18:00:32","2016-06-23 18:08:41",0,"c35f81d893af2fe37f62bdba22d0161d","Yes, I agree to participate in this study.","c35f81d893af2fe37f62bdba22d0161d","c35f81d893af2fe37f62bdba22d0161d",1,"4 or more times per day","4 or more times per day","4 or more times per day","1-6 times per week","1-6 times per week","4 or more times per day","4 or more times per day","4 or more times per day","1-6 times per week","4 or more times per day","4 or more times per day","less than 1 time per week","4 or more times per day","4 or more times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Disagree","Somewhat disagree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,9,1,2,3,4,"Very Difficult","Somewhat Easy",1,2,3,4,1,"South Carolina","Male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1975,"$50,001 - $60,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1|5","7|2|1|4|6","3|2","14|11|7|6|12|4|5|8|1|3|13|9|2|10","12|2|3|4|11|7|13",NA
0,"2016-06-23 15:50:14","2016-06-23 16:04:49",0,"f3bdaa5adaf96a192a49c9004756074c","Yes, I agree to participate in this study.","f3bdaa5adaf96a192a49c9004756074c","f3bdaa5adaf96a192a49c9004756074c",1,"1-3 times per day","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","never","1-3 times per day","1-3 times per day","1-3 times per day","1-3 times per day","never","never","4 or more times per day",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Greatly increase","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly agree","Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,10,1,2,3,4,"Neutral","Neutral",1,2,3,4,1,"Missouri","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1973,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,NA,NA,NA,NA,NA,"5|1","6|2|4|7|1","3|2","4|3|11|9|1|5|10|8|14|2|7|12|13|6","11|7|12|4|2|3|13",NA
0,"2016-06-23 15:53:41","2016-06-23 15:59:15",0,"da8b93355ab881fdbfd5ef3ec2b41195","Yes, I agree to participate in this study.","da8b93355ab881fdbfd5ef3ec2b41195","da8b93355ab881fdbfd5ef3ec2b41195",1,"1-3 times per day","1-3 times per day","never","less than 1 time per week","less than 1 time per week","less than 1 time per week","never","1-6 times per week","1-3 times per day","1-3 times per day","never","1-6 times per week","less than 1 time per week","1-3 times per day",1,2,3,4,"Every other day","Yes","05/2015","06/2015",1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Somewhat agree","Strongly disagree","Disagree","Disagree","Agree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Maybe",1,2,3,4,NA,1,2,3,4,"Very Difficult","Somewhat Easy",1,2,3,4,1,"Arkansas","female","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1991,"$0 - $10,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5|1","6|4|2|1|7","3|2","11|6|1|10|5|3|14|13|7|12|8|4|2|9","7|4|11|3|2|12|13",NA
0,"2016-06-23 15:58:08","2016-06-23 16:04:33",0,"a659c799c5c89fda84fed6d8968e59f3","Yes, I agree to participate in this study.","a659c799c5c89fda84fed6d8968e59f3","a659c799c5c89fda84fed6d8968e59f3",1,"1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-3 times per day","1-3 times per day","less than 1 time per week","1-6 times per week","never","1-3 times per day",1,2,3,4,"Every day","Yes","11/20/2012","12/20/2012",1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Somewhat agree","Somewhat disagree","Somewhat agree",NA,"Neither agree nor disagree",NA,NA,NA,"Whether the animals had a good standard of living",NA,NA,"Other (please specify):","organic or grass fed",1,2,3,4,"Probably not","Probably yes",1,2,3,4,9,1,2,3,4,"Difficult","Somewhat Easy",1,2,3,4,1,"Florida","Female","Some university-level education, without degree",NA,1960,"$40,001 - $50,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5|1","1|6|4|2|7","3|2","2|3|8|1|10|7|12|4|11|9|14|13|5|6","12|7|11|4|2|3|13",NA
0,"2016-06-23 15:58:46","2016-06-23 16:04:57",0,"0d162c53117990d24b5465ade2a985d7","Yes, I agree to participate in this study.","0d162c53117990d24b5465ade2a985d7","0d162c53117990d24b5465ade2a985d7",1,"less than 1 time per week","less than 1 time per week","1-6 times per week","less than 1 time per week","never","never","never","less than 1 time per week","4 or more times per day","1-3 times per day","1-6 times per week","1-3 times per day","never","4 or more times per day",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Strongly disagree","Somewhat disagree","Disagree","Somewhat agree","Agree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Definitely yes","Probably not",1,2,3,4,NA,1,2,3,4,"Very Difficult","Very Difficult",1,2,3,4,1,"Pennsylvania","male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1992,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,NA,NA,NA,NA,NA,"1|5","6|1|7|2|4","2|3","3|8|2|14|10|5|4|1|7|13|12|9|6|11","4|2|11|3|7|12|13",NA
0,"2016-06-23 21:09:10","2016-06-23 21:50:29",0,"5795e34cb30dc4d7193e00c23bf6b735","Yes, I agree to participate in this study.","5795e34cb30dc4d7193e00c23bf6b735","5795e34cb30dc4d7193e00c23bf6b735",1,"1-3 times per day","1-6 times per week","less than 1 time per week","never","less than 1 time per week","1-6 times per week","never","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","never","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Somewhat agree","Agree","Neither agree nor disagree","Somewhat agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably yes","Definitely not",1,2,3,4,5,1,2,3,4,"Very Difficult","Somewhat Easy",1,2,3,4,1,"Maryland","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1976,"$50,001 - $60,000",1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5|1","7|6|4|2|1","3|2","12|6|13|10|7|5|1|9|3|4|8|11|14|2","12|2|3|4|7|11|13",NA
